Filename,Frente+Umida,Fundo+Intermediaria,Meio+Seca,camendoim6sCenL1
frame07161.png,0.17271756,0.24784377,0.18849082,0.39094788
frame07181.png,0.17280543,0.24804392,0.18863024,0.39052033
frame07191.png,0.17272608,0.24782449,0.1884624,0.39098704
frame07291.png,0.17277329,0.24748057,0.18809552,0.39165056
frame07301.png,0.17280534,0.24757662,0.18817629,0.39144176
frame07391.png,0.1723742,0.24652287,0.18739292,0.39371
frame07431.png,0.17265227,0.24711138,0.18782005,0.39241624
frame07441.png,0.1726397,0.24707665,0.18779236,0.39249128
frame07481.png,0.17268153,0.24751018,0.18820104,0.39160725
frame07501.png,0.17266963,0.24748415,0.18818158,0.39166465
frame07511.png,0.17267811,0.2474803,0.18817367,0.39166787
frame07591.png,0.17243032,0.2465224,0.18735497,0.39369234
frame07741.png,0.17262456,0.24723564,0.18795814,0.39218166
frame07801.png,0.17231971,0.24655546,0.18745941,0.39366543
frame07811.png,0.1723234,0.24653752,0.18743978,0.39369923
frame07851.png,0.17286323,0.24785745,0.18843992,0.3908394
frame07931.png,0.17276046,0.24797612,0.18862662,0.3906368
frame07951.png,0.1727706,0.2480062,0.18865111,0.39057213
frame08051.png,0.17264514,0.24778366,0.18846907,0.39110216
frame08071.png,0.1726735,0.24787693,0.18854477,0.3909048
frame08091.png,0.17268732,0.24727063,0.18793587,0.39210624
frame08181.png,0.1730125,0.2481597,0.18863581,0.3901919
frame08211.png,0.17302021,0.2481811,0.18865356,0.39014515
frame08221.png,0.17292881,0.24794976,0.1884788,0.39064264
frame08281.png,0.17272505,0.24753004,0.18815982,0.39158505
frame08311.png,0.17282028,0.24772662,0.1883003,0.3911528
frame08351.png,0.17271836,0.24742831,0.18808977,0.39176354
frame08361.png,0.17271979,0.24741356,0.18807462,0.39179197
frame08371.png,0.17265183,0.24721731,0.18792142,0.3922094
frame08381.png,0.17270611,0.24736606,0.18803558,0.39189225
frame08401.png,0.17293233,0.24787,0.18838932,0.39080837
frame08411.png,0.17292981,0.24788761,0.18841065,0.3907719
frame08421.png,0.17290659,0.24779388,0.18833165,0.39096794
frame08651.png,0.1726898,0.24717179,0.18783893,0.39229947
frame08681.png,0.1724297,0.24634565,0.18717755,0.39404714
frame08691.png,0.17243747,0.24635221,0.18718113,0.3940292
frame08711.png,0.17243646,0.24636135,0.18719089,0.39401135
frame08821.png,0.17251818,0.24662575,0.18740776,0.39344832
frame09011.png,0.17291495,0.24798088,0.18851185,0.39059234
frame09021.png,0.17292894,0.24803057,0.18855207,0.39048848
frame09051.png,0.17269185,0.24736005,0.1880338,0.39191425
frame09101.png,0.17246528,0.24705738,0.18786193,0.3926154
frame09111.png,0.172444,0.24700062,0.18781894,0.39273646
frame09121.png,0.17242892,0.24694382,0.18776982,0.39285743
frame09191.png,0.17252459,0.2472132,0.18799882,0.39226344
frame09401.png,0.17257851,0.2471798,0.18792208,0.39231962
frame09431.png,0.17263022,0.24754262,0.18826754,0.39155966
frame09441.png,0.17261446,0.2475308,0.18826504,0.3915897
frame09471.png,0.17257576,0.24728253,0.18803847,0.39210322
frame09531.png,0.17307621,0.248387,0.18881877,0.38971806
frame09551.png,0.17307884,0.24834353,0.18876962,0.38980797
frame09651.png,0.17214513,0.24616452,0.18711372,0.39457658
frame09731.png,0.17260535,0.24720132,0.18792264,0.39227074
