epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6149019598960876,0.9215777516365051,0.001,0.6632503867149353,0.8022621870040894
1,0.681176483631134,0.7272452116012573,0.001,0.7452415823936462,0.6367095708847046
2,0.7196078300476074,0.6586747765541077,0.001,0.7364568114280701,0.6684092879295349
3,0.7317647337913513,0.638554573059082,0.001,0.7672035098075867,0.5489593744277954
4,0.725882351398468,0.6075888872146606,0.001,0.7979502081871033,0.5091132521629333
5,0.744705855846405,0.5871220827102661,0.001,0.7628111243247986,0.5682991147041321
6,0.7509803771972656,0.5635099411010742,0.001,0.5944362878799438,1.019214391708374
7,0.7670588493347168,0.5395241975784302,0.001,0.7715958952903748,0.5573186874389648
8,0.7666666507720947,0.547407329082489,0.001,0.8228403925895691,0.4507067799568176
9,0.7737255096435547,0.5236307978630066,0.001,0.7906295657157898,0.5334028601646423
10,0.7647058963775635,0.5217557549476624,0.001,0.7935578227043152,0.4926266372203827
11,0.7752941250801086,0.5196254849433899,0.001,0.7730600237846375,0.5131266713142395
12,0.7850980162620544,0.5169960856437683,0.001,0.7818447947502136,0.5026665329933167
13,0.7760784029960632,0.5212422013282776,0.001,0.8169838786125183,0.44417253136634827
14,0.7882353067398071,0.4965015649795532,0.001,0.8111273646354675,0.45739126205444336
15,0.7894117832183838,0.48213911056518555,0.001,0.8243045210838318,0.434151291847229
16,0.7937254905700684,0.485850989818573,0.001,0.7423133254051208,0.6289481520652771
17,0.7823529243469238,0.4943294823169708,0.001,0.7877013087272644,0.49727070331573486
18,0.7945098280906677,0.4823043644428253,0.001,0.8081991076469421,0.4484853148460388
19,0.794901967048645,0.47023916244506836,0.001,0.7862371802330017,0.49212682247161865
20,0.8156862854957581,0.44601887464523315,0.001,0.7964860796928406,0.4974720776081085
21,0.8027451038360596,0.45936188101768494,0.000100000005,0.8111273646354675,0.4412812888622284
22,0.8121568560600281,0.4371340870857239,0.000100000005,0.8228403925895691,0.4087017774581909
23,0.822352945804596,0.4275853633880615,0.000100000005,0.8228403925895691,0.40793144702911377
24,0.8286274671554565,0.4093729853630066,0.000100000005,0.8272327780723572,0.4110841155052185
25,0.8254901766777039,0.42322391271591187,0.000100000005,0.8257686495780945,0.4219384789466858
26,0.8274509906768799,0.4000971019268036,0.000100000005,0.8301610350608826,0.40410035848617554
27,0.8199999928474426,0.41096556186676025,0.000100000005,0.8286969065666199,0.4191897511482239
28,0.8376470804214478,0.3976823091506958,0.000100000005,0.8169838786125183,0.4092475175857544
29,0.8337255120277405,0.3975609838962555,0.000100000005,0.8213762640953064,0.40303248167037964
30,0.8294117450714111,0.3955475389957428,0.000100000005,0.8067349791526794,0.41833245754241943
31,0.8298039436340332,0.39070069789886475,0.000100000005,0.8360175490379333,0.40502500534057617
32,0.841176450252533,0.383818656206131,0.000100000005,0.8243045210838318,0.3996698558330536
33,0.8313725590705872,0.4035697281360626,0.000100000005,0.8140556216239929,0.40828338265419006
34,0.8364706039428711,0.3787054419517517,0.000100000005,0.8199121356010437,0.4130513668060303
35,0.8349019885063171,0.3887445330619812,0.000100000005,0.8228403925895691,0.3920072615146637
36,0.8301960825920105,0.402808278799057,0.000100000005,0.8140556216239929,0.39593300223350525
37,0.8317646980285645,0.40702804923057556,0.000100000005,0.8272327780723572,0.39674702286720276
38,0.838039219379425,0.3816078305244446,0.000100000005,0.8243045210838318,0.40038469433784485
39,0.8341176509857178,0.40033265948295593,0.000100000005,0.8286969065666199,0.3965233266353607
40,0.8388235569000244,0.3886435627937317,0.000100000005,0.8257686495780945,0.39885908365249634
41,0.8333333134651184,0.39980366826057434,1.0000001e-05,0.8345534205436707,0.37987232208251953
42,0.8450980186462402,0.36845824122428894,1.0000001e-05,0.8243045210838318,0.425453782081604
43,0.8403921723365784,0.3827531337738037,1.0000001e-05,0.837481677532196,0.3919937312602997
44,0.8313725590705872,0.3985050320625305,1.0000001e-05,0.818448007106781,0.4122517704963684
45,0.8423529267311096,0.3726031482219696,1.0000001e-05,0.8418740630149841,0.3914843499660492
46,0.8309804201126099,0.3933143615722656,1.0000001e-05,0.8257686495780945,0.38661128282546997
47,0.8490195870399475,0.3628259003162384,1e-05,0.837481677532196,0.38830888271331787
48,0.8525490164756775,0.36054545640945435,1e-05,0.8491947054862976,0.3688962757587433
49,0.838039219379425,0.36815446615219116,1e-05,0.8448023200035095,0.3645295798778534
50,0.8419607877731323,0.3823157548904419,1e-05,0.8286969065666199,0.3839055001735687
51,0.8541176319122314,0.35218095779418945,1e-05,0.818448007106781,0.40775835514068604
52,0.8458823561668396,0.3730427920818329,1e-05,0.837481677532196,0.37691381573677063
53,0.8447058796882629,0.36199116706848145,1e-05,0.8316251635551453,0.3872144818305969
54,0.8341176509857178,0.37961915135383606,1e-05,0.8360175490379333,0.38053274154663086
55,0.8392156958580017,0.3726193308830261,1e-05,0.8169838786125183,0.4156782329082489
56,0.8384313583374023,0.3732907474040985,1e-05,0.8257686495780945,0.3954448103904724
57,0.8470588326454163,0.36998453736305237,1e-05,0.8418740630149841,0.38577207922935486
58,0.8349019885063171,0.3745225965976715,1e-05,0.8286969065666199,0.38484716415405273
59,0.8407843112945557,0.3701517581939697,1e-05,0.818448007106781,0.40411123633384705
60,0.8447058796882629,0.36673012375831604,1e-05,0.8169838786125183,0.3915351331233978
61,0.843137264251709,0.3739388883113861,1e-05,0.8389458060264587,0.39651837944984436
62,0.836078405380249,0.36583396792411804,1e-05,0.833089292049408,0.3892313838005066
63,0.8427451252937317,0.3686690628528595,1e-05,0.8272327780723572,0.4085221588611603
64,0.8376470804214478,0.37337151169776917,1e-05,0.8301610350608826,0.3866686522960663
65,0.8364706039428711,0.38375207781791687,1e-05,0.8272327780723572,0.39196786284446716
