Filename,Frente+Umida,Fundo+Intermediaria,Meio+Seca,camendoim6sCenL1
frame04661.png,0.13089713,0.14235184,0.1899571,0.5367939
frame04711.png,0.1308039,0.14221759,0.18778189,0.53919667
frame04721.png,0.13065562,0.14237636,0.18793441,0.53903365
frame04731.png,0.13062327,0.1422839,0.18783922,0.5392536
frame04741.png,0.13083088,0.1423167,0.18792748,0.5389249
frame04901.png,0.13170318,0.1443102,0.19260496,0.5313816
frame04921.png,0.13201517,0.14361703,0.19274367,0.53162414
frame04971.png,0.13234463,0.1435815,0.19304995,0.531024
frame05031.png,0.13178372,0.14469504,0.19273959,0.5307817
frame05061.png,0.1318026,0.14443524,0.19286288,0.5308992
frame05121.png,0.13246967,0.14615552,0.19509616,0.5262786
frame05191.png,0.1322699,0.14702895,0.19564673,0.52505445
frame05221.png,0.13223852,0.14703293,0.19556816,0.52516043
frame05301.png,0.13209176,0.1468675,0.19476026,0.5262805
frame05381.png,0.13213915,0.14717685,0.19550729,0.52517664
frame05401.png,0.13176298,0.14635669,0.1940372,0.5278432
frame05431.png,0.13171262,0.14550388,0.19295198,0.5298316
frame05461.png,0.132139,0.14725453,0.19508831,0.5255182
frame05481.png,0.13197821,0.14690378,0.19449116,0.5266268
frame05491.png,0.13196902,0.1467468,0.1944044,0.52687985
frame05501.png,0.13189602,0.1465946,0.19411466,0.5273948
frame05521.png,0.13077751,0.14707643,0.19363199,0.52851415
frame05551.png,0.13132899,0.14601392,0.19275522,0.52990186
frame05651.png,0.13123418,0.14430112,0.19124475,0.5332199
frame05661.png,0.13131568,0.14458652,0.19165188,0.53244585
frame05761.png,0.13232681,0.14650173,0.19480196,0.5263695
frame05821.png,0.13098542,0.14582174,0.1935735,0.5296194
frame05971.png,0.13201267,0.14436473,0.19292828,0.53069425
frame06061.png,0.13176087,0.14484437,0.19273843,0.53065634
frame06071.png,0.13180894,0.14526851,0.19323418,0.52968836
frame06101.png,0.13186802,0.14742139,0.1949028,0.5258078
frame06181.png,0.13223818,0.14694896,0.19566463,0.5251482
frame06211.png,0.13216424,0.1449109,0.19361563,0.5293092
frame06251.png,0.13242218,0.14519553,0.19384861,0.5285337
frame06261.png,0.13252036,0.14514181,0.19388768,0.5284502
frame06271.png,0.13252008,0.14491265,0.19356318,0.5290041
frame06341.png,0.13178407,0.14758009,0.19566791,0.5249679
frame06371.png,0.1317397,0.14783232,0.19589892,0.5245291
frame06441.png,0.13175188,0.1462441,0.19372527,0.52827877
frame06451.png,0.13186575,0.14611599,0.19364196,0.5283763
frame06501.png,0.12900707,0.1427211,0.18947497,0.53879684
frame06561.png,0.13031775,0.14217204,0.1898128,0.53769743
frame06791.png,0.12966181,0.14086771,0.18592088,0.54354954
frame06801.png,0.12973496,0.14059947,0.1856607,0.54400486
frame06831.png,0.13020603,0.14460863,0.19115303,0.5340323
frame06841.png,0.13024125,0.14458252,0.19119082,0.53398544
frame06871.png,0.1310358,0.14367212,0.19136594,0.5339262
frame06891.png,0.13092281,0.14360178,0.1912256,0.5342498
frame06961.png,0.1308113,0.14417103,0.19210315,0.5329145
frame06991.png,0.1312363,0.14468713,0.19170044,0.53237617
frame07081.png,0.13173494,0.1438471,0.19187844,0.53253955
frame07131.png,0.13080077,0.14311521,0.1906237,0.5354603
frame07161.png,0.1302284,0.14326921,0.19012287,0.5363795
frame07181.png,0.13038512,0.14346656,0.1903891,0.5357592
frame07191.png,0.13033085,0.14381069,0.19078371,0.5350748
frame07291.png,0.13090183,0.14378372,0.19068597,0.53462845
frame07301.png,0.13088255,0.14403538,0.19091107,0.53417104
frame07391.png,0.13264771,0.14589384,0.19484174,0.5266167
frame07431.png,0.13235724,0.14494039,0.19405442,0.52864796
frame07441.png,0.13234444,0.14511588,0.19412926,0.5284104
frame07481.png,0.13188615,0.14469486,0.19271424,0.53070474
frame07501.png,0.13182332,0.1445097,0.19258714,0.53107977
frame07511.png,0.13175793,0.14480874,0.1928002,0.53063315
frame07591.png,0.13175361,0.14454772,0.19277142,0.53092724
frame07741.png,0.13209444,0.14279763,0.19110249,0.5340054
frame07801.png,0.13151048,0.14378165,0.19186515,0.5328427
frame07811.png,0.131463,0.1437773,0.19184776,0.53291196
frame07851.png,0.13117507,0.14314993,0.19135943,0.5343156
frame07931.png,0.13066128,0.14349124,0.19147189,0.53437555
