epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5566444396972656,0.8604417443275452,0.001,0.5589041113853455,0.775760293006897
1,0.5966287851333618,0.7487555146217346,0.001,0.584931492805481,0.7618443965911865
2,0.637005090713501,0.6650906205177307,0.001,0.6328766942024231,0.6320747137069702
3,0.6558212637901306,0.6083303689956665,0.001,0.6397260427474976,0.647333562374115
4,0.6522932052612305,0.6123305559158325,0.001,0.6424657702445984,0.6177524328231812
5,0.6703253388404846,0.5782846212387085,0.001,0.6068493127822876,0.7330409288406372
6,0.6746373772621155,0.5883548259735107,0.001,0.6739726066589355,0.5797773599624634
7,0.6820854544639587,0.5259391069412231,0.001,0.6342465877532959,0.6454229354858398
8,0.695805549621582,0.5279445648193359,0.001,0.6410958766937256,0.6178021430969238
9,0.6903175115585327,0.5562797784805298,0.001,0.6945205330848694,0.5529778003692627
10,0.7016856074333191,0.532509982585907,0.001,0.6835616230964661,0.5658809542655945
11,0.689925491809845,0.5338925719261169,0.001,0.6780821681022644,0.600483775138855
12,0.6950215697288513,0.5281116962432861,0.001,0.6931506991386414,0.5810848474502563
13,0.711877703666687,0.5111393928527832,0.001,0.7219178080558777,0.5442352890968323
14,0.7208937406539917,0.5007516145706177,0.001,0.7260273694992065,0.5514641404151917
15,0.7330458760261536,0.5020467638969421,0.001,0.7602739930152893,0.5170554518699646
16,0.7365738749504089,0.49365267157554626,0.001,0.7219178080558777,0.5472307205200195
17,0.7287338376045227,0.4900210499763489,0.001,0.7301369905471802,0.512138843536377
18,0.7467659711837769,0.4753482937812805,0.001,0.7767123579978943,0.5084096193313599
19,0.7577420473098755,0.4776705205440521,0.001,0.7931506633758545,0.4622703790664673
20,0.7569580674171448,0.46561869978904724,0.001,0.7602739930152893,0.4932575821876526
21,0.7573500871658325,0.470262348651886,0.001,0.7739726305007935,0.4705493748188019
22,0.7828302383422852,0.44539332389831543,0.001,0.7753424644470215,0.4946935474872589
23,0.7941983342170715,0.42977747321128845,0.001,0.765753448009491,0.5061669945716858
24,0.7894943356513977,0.42435789108276367,0.001,0.7958903908729553,0.4345865845680237
25,0.7992944121360779,0.42061951756477356,0.001,0.800000011920929,0.44057437777519226
26,0.7840062975883484,0.4221819341182709,0.001,0.8095890283584595,0.42184367775917053
27,0.8043904304504395,0.39627379179000854,0.001,0.7931506633758545,0.4362471401691437
28,0.8090944886207581,0.422823041677475,0.001,0.8232876658439636,0.40337511897087097
29,0.8106625080108643,0.3933092951774597,0.001,0.8164383769035339,0.43825584650039673
30,0.8153665065765381,0.3980073034763336,0.001,0.800000011920929,0.47954100370407104
31,0.8220306038856506,0.3873673677444458,0.001,0.7931506633758545,0.5001404881477356
32,0.8165425062179565,0.38019508123397827,0.001,0.8630136847496033,0.37010669708251953
33,0.8318306803703308,0.38411906361579895,0.001,0.8232876658439636,0.4414566159248352
34,0.8181105256080627,0.37491950392723083,0.001,0.8520547747612,0.37038424611091614
35,0.8400627374649048,0.35333526134490967,0.001,0.801369845867157,0.5329172015190125
36,0.8384947180747986,0.3574739396572113,0.001,0.8589041233062744,0.370938241481781
37,0.8326146602630615,0.34690454602241516,0.001,0.8575342297554016,0.40448126196861267
38,0.8682869672775269,0.2996707856655121,0.000100000005,0.8684931397438049,0.34828272461891174
39,0.8729909658432007,0.29833146929740906,0.000100000005,0.8684931397438049,0.34605613350868225
40,0.8741669654846191,0.2904151678085327,0.000100000005,0.8616438508033752,0.37147074937820435
41,0.8741669654846191,0.2904801368713379,0.000100000005,0.8739725947380066,0.33444830775260925
42,0.8800470232963562,0.28130999207496643,0.000100000005,0.8739725947380066,0.3268756568431854
43,0.878087043762207,0.28401586413383484,0.000100000005,0.8698630332946777,0.34315064549446106
44,0.878087043762207,0.27593794465065,0.000100000005,0.8767123222351074,0.32745665311813354
45,0.8792630434036255,0.27217480540275574,0.000100000005,0.8739725947380066,0.3587522804737091
46,0.880439043045044,0.2744818329811096,0.000100000005,0.8835616707801819,0.32142600417137146
47,0.8835750818252563,0.2759140133857727,0.000100000005,0.8712328672409058,0.3140098452568054
48,0.8761270046234131,0.27833959460258484,0.000100000005,0.8780822157859802,0.3283729553222656
49,0.8835750818252563,0.27205049991607666,0.000100000005,0.8780822157859802,0.32534167170524597
50,0.8812230229377747,0.2709740996360779,0.000100000005,0.8520547747612,0.3296172320842743
51,0.8910230994224548,0.26363056898117065,0.000100000005,0.8684931397438049,0.3232852816581726
52,0.8847510814666748,0.26090168952941895,0.000100000005,0.8904109597206116,0.30555322766304016
53,0.8855350613594055,0.2666687071323395,0.000100000005,0.8712328672409058,0.3737327754497528
54,0.8847510814666748,0.25816333293914795,0.000100000005,0.8602739572525024,0.3410409092903137
55,0.8890631198883057,0.25736719369888306,0.000100000005,0.8671233057975769,0.3330785930156708
56,0.8835750818252563,0.2642233967781067,0.000100000005,0.8794520497322083,0.31868109107017517
57,0.886319100856781,0.25611060857772827,0.000100000005,0.8698630332946777,0.31366556882858276
58,0.8816150426864624,0.2680569887161255,1.0000001e-05,0.8739725947380066,0.3204360604286194
59,0.8843590617179871,0.2553168833255768,1.0000001e-05,0.8739725947380066,0.300258070230484
60,0.8886711001396179,0.26132306456565857,1.0000001e-05,0.8863013982772827,0.3179459571838379
61,0.8906311392784119,0.25252434611320496,1.0000001e-05,0.8671233057975769,0.32750949263572693
62,0.8894551396369934,0.2481488734483719,1.0000001e-05,0.8767123222351074,0.3157021999359131
63,0.8898470997810364,0.2497950792312622,1.0000001e-05,0.8726027607917786,0.3267919421195984
64,0.9000391960144043,0.2516198456287384,1.0000001e-05,0.8876712322235107,0.28745847940444946
65,0.8984711766242981,0.24639052152633667,1.0000001e-05,0.8739725947380066,0.36011356115341187
66,0.8972951769828796,0.24098673462867737,1.0000001e-05,0.8698630332946777,0.31267207860946655
67,0.8976871967315674,0.2446543425321579,1.0000001e-05,0.8684931397438049,0.32188305258750916
68,0.8921991586685181,0.2450598180294037,1.0000001e-05,0.8726027607917786,0.3258114457130432
69,0.900431215763092,0.2416907697916031,1.0000001e-05,0.8630136847496033,0.3329489827156067
70,0.8941591382026672,0.2478678822517395,1e-05,0.8753424882888794,0.34323808550834656
71,0.8886711001396179,0.2442188858985901,1e-05,0.8698630332946777,0.3321414291858673
72,0.8961191773414612,0.23586726188659668,1e-05,0.8726027607917786,0.3317386209964752
73,0.8937671780586243,0.2475789338350296,1e-05,0.8849315047264099,0.3158893883228302
74,0.8890631198883057,0.25063902139663696,1e-05,0.8657534122467041,0.32359763979911804
