epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5698038935661316,0.9449541568756104,0.001,0.7247437834739685,0.7757713794708252
1,0.6039215922355652,0.8240795135498047,0.001,0.5636895895004272,1.0968778133392334
2,0.630980372428894,0.7816483974456787,0.001,0.7130307555198669,0.6670392751693726
3,0.6250980496406555,0.7828202843666077,0.001,0.7144948840141296,0.6363815665245056
4,0.6364706158638,0.7748290300369263,0.001,0.6090775728225708,0.9032039642333984
5,0.6219607591629028,0.7742933034896851,0.001,0.7071742415428162,0.6682155132293701
6,0.6349019408226013,0.7430487871170044,0.001,0.6046851873397827,0.790536105632782
7,0.6294117569923401,0.7601257562637329,0.001,0.7013177275657654,0.6013410091400146
8,0.6254901885986328,0.7612410187721252,0.001,0.6822840571403503,0.6921948194503784
9,0.6600000262260437,0.7236694693565369,0.001,0.7628111243247986,0.5415001511573792
10,0.6486274600028992,0.7344927787780762,0.001,0.6778916716575623,0.6778831481933594
11,0.661960780620575,0.706396222114563,0.001,0.7481698393821716,0.5784925222396851
12,0.6643137335777283,0.7059804797172546,0.001,0.7628111243247986,0.52867591381073
13,0.6427450776100159,0.7243819832801819,0.001,0.7423133254051208,0.5724537968635559
14,0.6505882143974304,0.741488516330719,0.001,0.6910688281059265,0.6916464567184448
15,0.6403921842575073,0.7216751575469971,0.001,0.69838947057724,0.600593626499176
16,0.661960780620575,0.7140443921089172,0.001,0.7423133254051208,0.5729163885116577
17,0.6690195798873901,0.6873345375061035,0.001,0.7554904818534851,0.5430192351341248
18,0.663921594619751,0.7084615230560303,0.001,0.7525622248649597,0.586309015750885
19,0.6662744879722595,0.7053031325340271,0.001,0.7554904818534851,0.5228311419487
20,0.6690195798873901,0.6934876441955566,0.001,0.7452415823936462,0.5255504250526428
21,0.6678431630134583,0.6827684640884399,0.001,0.7540263533592224,0.571469247341156
22,0.6709803938865662,0.6842465996742249,0.001,0.7554904818534851,0.5396198034286499
23,0.6890196204185486,0.6706140637397766,0.001,0.7408491969108582,0.531604528427124
24,0.6701960563659668,0.6787172555923462,0.001,0.7042459845542908,0.6334295272827148
25,0.6745098233222961,0.681362509727478,0.001,0.7379209399223328,0.5162678360939026
26,0.6749019622802734,0.674547553062439,0.001,0.7437774538993835,0.5616634488105774
27,0.658823549747467,0.697097897529602,0.001,0.7071742415428162,0.5997562408447266
28,0.6627451181411743,0.6964590549468994,0.001,0.7218155264854431,0.5909896492958069
29,0.6705882549285889,0.6801245808601379,0.001,0.7232796549797058,0.6316145062446594
30,0.663921594619751,0.6799156665802002,0.001,0.7598828673362732,0.5174471139907837
31,0.6788235306739807,0.6663147807121277,0.001,0.7437774538993835,0.535406768321991
32,0.6749019622802734,0.6740361452102661,0.001,0.7774524092674255,0.49784284830093384
33,0.6854901909828186,0.6616895198822021,0.001,0.683748185634613,0.6731066703796387
34,0.6843137145042419,0.668912947177887,0.001,0.7452415823936462,0.5791942477226257
35,0.6917647123336792,0.6579418778419495,0.001,0.7701317667961121,0.49861249327659607
36,0.6839215755462646,0.661808967590332,0.001,0.8008784651756287,0.4716843366622925
37,0.6784313917160034,0.670222818851471,0.001,0.7496339678764343,0.5624574422836304
38,0.6741176247596741,0.6972293853759766,0.001,0.7071742415428162,0.5748493671417236
39,0.6737254858016968,0.6842120289802551,0.001,0.7481698393821716,0.5956276655197144
40,0.6850980520248413,0.6597961187362671,0.001,0.732064425945282,0.5400962829589844
41,0.6972548961639404,0.6520734429359436,0.001,0.765739381313324,0.5109413862228394
42,0.6874510049819946,0.6527549624443054,0.001,0.7730600237846375,0.4651166796684265
43,0.6694117784500122,0.6788798570632935,0.001,0.7437774538993835,0.5055236220359802
44,0.6941176652908325,0.6481270790100098,0.001,0.7467057108879089,0.5408671498298645
45,0.6952941417694092,0.6407679915428162,0.001,0.7759882807731628,0.5289248824119568
46,0.6847058534622192,0.6662642359733582,0.001,0.7613469958305359,0.5024435520172119
47,0.6890196204185486,0.6609534025192261,0.001,0.7730600237846375,0.5472387671470642
48,0.6921568512916565,0.660280168056488,0.001,0.7789165377616882,0.48383206129074097
49,0.6749019622802734,0.6700690388679504,0.001,0.7467057108879089,0.5073912739753723
50,0.6921568512916565,0.6369507312774658,0.001,0.7906295657157898,0.5011763572692871
51,0.6937254667282104,0.6457775831222534,0.000100000005,0.7833089232444763,0.4877300560474396
52,0.7007843255996704,0.6370120048522949,0.000100000005,0.7759882807731628,0.47965094447135925
53,0.7207843065261841,0.6006988883018494,0.000100000005,0.7803806662559509,0.4817424416542053
54,0.7011764645576477,0.6228526830673218,0.000100000005,0.7730600237846375,0.4788888990879059
55,0.6890196204185486,0.6304648518562317,0.000100000005,0.7774524092674255,0.4754548966884613
56,0.7090196013450623,0.6161388158798218,0.000100000005,0.7789165377616882,0.4722898602485657
57,0.6984313726425171,0.6342741250991821,0.000100000005,0.784773051738739,0.47422054409980774
58,0.7094117403030396,0.6090240478515625,0.000100000005,0.7686676383018494,0.477723091840744
59,0.6984313726425171,0.6264165639877319,1.0000001e-05,0.7774524092674255,0.47748637199401855
60,0.7215686440467834,0.613429605960846,1.0000001e-05,0.7759882807731628,0.47548094391822815
61,0.7125490307807922,0.6216514706611633,1.0000001e-05,0.7789165377616882,0.47522518038749695
62,0.7160784602165222,0.6094281673431396,1.0000001e-05,0.7818447947502136,0.4765617549419403
