epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.299401193857193,1.518183946609497,0.001,0.5237315893173218,1.3130013942718506
1,0.35743898153305054,1.3330901861190796,0.001,0.2978723347187042,1.358258843421936
2,0.36987563967704773,1.3113157749176025,0.001,0.5368248820304871,1.3182567358016968
3,0.41685858368873596,1.2520561218261719,0.001,0.5924713611602783,1.1676348447799683
4,0.42330724000930786,1.2102670669555664,0.001,0.49263501167297363,1.1591849327087402
5,0.44633808732032776,1.1551413536071777,0.001,0.5761047601699829,1.0393340587615967
6,0.44219252467155457,1.1667300462722778,0.001,0.5106382966041565,1.146671175956726
7,0.46061721444129944,1.1207011938095093,0.001,0.4762684106826782,1.1125408411026
8,0.4601566195487976,1.1095030307769775,0.001,0.42553192377090454,1.2306182384490967
9,0.4877936542034149,1.0679293870925903,0.001,0.5319148898124695,1.0579683780670166
10,0.4643021523952484,1.1135073900222778,0.001,0.5711947679519653,1.082038164138794
11,0.47351449728012085,1.0978025197982788,0.001,0.49590834975242615,1.155723214149475
12,0.4910179674625397,1.0668284893035889,0.001,0.4189852774143219,1.2296037673950195
13,0.5043758749961853,1.0401508808135986,0.001,0.4729951024055481,1.2033014297485352
14,0.5260248780250549,0.9804584980010986,0.000100000005,0.6104746460914612,0.9696041941642761
15,0.5398433804512024,0.9709883332252502,0.000100000005,0.6170212626457214,0.9397279620170593
16,0.5435283184051514,0.9513481855392456,0.000100000005,0.628477931022644,0.9489014148712158
17,0.5407646298408508,0.9675167202949524,0.000100000005,0.5941080451011658,1.0231066942214966
18,0.5504375696182251,0.9433737397193909,0.000100000005,0.607201337814331,0.9823125004768372
19,0.5679410696029663,0.9330234527587891,0.000100000005,0.6382978558540344,0.9341968297958374
20,0.5513588190078735,0.944189727306366,0.000100000005,0.5941080451011658,1.0253112316131592
21,0.5660985708236694,0.9217366576194763,0.000100000005,0.6252045631408691,0.9130520820617676
22,0.5518194437026978,0.932001531124115,0.000100000005,0.5957446694374084,1.0380395650863647
23,0.531552255153656,0.9556125998497009,0.000100000005,0.6121112704277039,0.953163743019104
24,0.5430676937103271,0.9361852407455444,0.000100000005,0.6022913455963135,0.962364912033081
25,0.5605711936950684,0.9273457527160645,0.000100000005,0.5450081825256348,1.1445870399475098
26,0.5513588190078735,0.9422893524169922,0.000100000005,0.6366612315177917,0.9228978157043457
27,0.544910192489624,0.9443365931510925,0.000100000005,0.6039279699325562,1.0154602527618408
28,0.5467526316642761,0.936018168926239,0.000100000005,0.6301145553588867,0.920741617679596
29,0.5407646298408508,0.9279245138168335,0.000100000005,0.5908346772193909,0.9980536699295044
30,0.552280068397522,0.9212724566459656,1.0000001e-05,0.6039279699325562,0.9617992043495178
31,0.5684016346931458,0.9068743586540222,1.0000001e-05,0.600654661655426,0.9633963108062744
32,0.5697835087776184,0.9112448692321777,1.0000001e-05,0.6137479543685913,0.9476808905601501
33,0.5596499443054199,0.9148824214935303,1.0000001e-05,0.6088379621505737,0.9611814618110657
34,0.5619530081748962,0.9077339172363281,1.0000001e-05,0.6088379621505737,0.9922287464141846
35,0.5656379461288452,0.8940077424049377,1.0000001e-05,0.6088379621505737,0.9630775451660156
36,0.5776140093803406,0.9048804044723511,1.0000001e-05,0.6104746460914612,0.9515392780303955
37,0.5619530081748962,0.9059994220733643,1.0000001e-05,0.6235679388046265,0.9410264492034912
38,0.5670198202133179,0.9116681218147278,1.0000001e-06,0.6088379621505737,0.9523427486419678
39,0.561492383480072,0.9152817130088806,1.0000001e-06,0.6104746460914612,0.9632667303085327
40,0.5656379461288452,0.9248875975608826,1.0000001e-06,0.6055646538734436,0.9552630186080933
41,0.5591893196105957,0.9051925539970398,1.0000001e-06,0.6055646538734436,0.9579060077667236
