epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.4454168677330017,1.2394938468933105,0.001,0.685761034488678,0.9997418522834778
1,0.5536618828773499,1.074366569519043,0.001,0.7364975214004517,0.863665759563446
2,0.5882081985473633,0.9897439479827881,0.001,0.6988543272018433,0.8230693936347961
3,0.5831413865089417,0.95661461353302,0.001,0.734860897064209,0.7657433748245239
4,0.6052510142326355,0.9289354681968689,0.001,0.7266775965690613,0.7271037101745605
5,0.6038691997528076,0.908105194568634,0.001,0.7217676043510437,0.7146391272544861
6,0.6140027642250061,0.8830670714378357,0.001,0.7528641819953918,0.7022102475166321
7,0.6075541377067566,0.8782176971435547,0.001,0.7463175058364868,0.6874582171440125
8,0.6282818913459778,0.8491399884223938,0.001,0.7545008063316345,0.6764472723007202
9,0.6315062046051025,0.8516791462898254,0.001,0.7594107985496521,0.6564576625823975
10,0.6328880786895752,0.8457107543945312,0.001,0.7446808218955994,0.6581262946128845
11,0.6310455799102783,0.8257212042808533,0.001,0.7495908141136169,0.6279411315917969
12,0.628742516040802,0.8369371891021729,0.001,0.7545008063316345,0.6386091709136963
13,0.628742516040802,0.8298712968826294,0.001,0.734860897064209,0.6270920634269714
14,0.6227545142173767,0.820655345916748,0.001,0.7855973839759827,0.5937108993530273
15,0.6264394521713257,0.8191214203834534,0.001,0.7463175058364868,0.6117420792579651
16,0.6425610184669495,0.8059453964233398,0.001,0.7790507078170776,0.622861385345459
17,0.6296637654304504,0.8047036528587341,0.001,0.7839607000350952,0.607323169708252
18,0.64532470703125,0.7884733080863953,0.001,0.734860897064209,0.615649938583374
19,0.6388760805130005,0.8044989109039307,0.001,0.7872340679168701,0.5916774272918701
20,0.6591432690620422,0.7833671569824219,0.001,0.7463175058364868,0.6209047436714172
21,0.637954831123352,0.7967300415039062,0.001,0.7495908141136169,0.5954745411872864
22,0.64532470703125,0.7924372553825378,0.001,0.7495908141136169,0.628820538520813
23,0.6559189558029175,0.7826767563819885,0.001,0.7708674073219299,0.610209584236145
24,0.6665131449699402,0.7604272365570068,0.001,0.7675940990447998,0.6128467321395874
25,0.6573007702827454,0.7744744420051575,0.001,0.7725040912628174,0.6019479632377625
26,0.6596038937568665,0.7666030526161194,0.001,0.7479541897773743,0.603619396686554
27,0.6605250835418701,0.7707641124725342,0.001,0.7823240756988525,0.5832310914993286
28,0.6665131449699402,0.7665172219276428,0.001,0.7675940990447998,0.575651228427887
29,0.6637493968009949,0.7711942791938782,0.001,0.7675940990447998,0.5834547877311707
30,0.6619069576263428,0.776357114315033,0.001,0.777414083480835,0.5796213746070862
31,0.6540764570236206,0.7692787647247314,0.001,0.7806873917579651,0.5740162134170532
32,0.6780285835266113,0.741184651851654,0.001,0.7839607000350952,0.5624127388000488
33,0.6637493968009949,0.7452549338340759,0.001,0.7430441975593567,0.6080368161201477
34,0.6830953359603882,0.7381682395935059,0.001,0.756137490272522,0.568471372127533
35,0.658682644367218,0.7494000792503357,0.001,0.7610474824905396,0.585481584072113
36,0.6697374582290649,0.7430248856544495,0.001,0.7823240756988525,0.5764833092689514
37,0.6877015233039856,0.7265511155128479,0.001,0.7528641819953918,0.5963727831840515
38,0.662367582321167,0.7520536780357361,0.001,0.7675940990447998,0.5525363087654114
39,0.6803316473960876,0.7419201731681824,0.001,0.7119476199150085,0.6044531464576721
