epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6411792039871216,1.1578073501586914,0.001,0.7364975214004517,0.5966591238975525
1,0.7144173383712769,0.6147701740264893,0.001,0.7430441975593567,0.6755736470222473
2,0.738830029964447,0.5850656628608704,0.001,0.798690676689148,0.4814358651638031
3,0.7494242191314697,0.5402576327323914,0.001,0.798690676689148,0.4512813091278076
4,0.7452786564826965,0.5463973879814148,0.001,0.8396071791648865,0.39056289196014404
5,0.7701520323753357,0.5011438131332397,0.001,0.8183305859565735,0.41597670316696167
6,0.7673882842063904,0.510051429271698,0.001,0.8232405781745911,0.3994436264038086
7,0.7835099101066589,0.47166678309440613,0.001,0.8166939616203308,0.45095404982566833
8,0.7779824733734131,0.47058603167533875,0.001,0.8134205937385559,0.4046461880207062
9,0.7941040992736816,0.46391233801841736,0.001,0.8232405781745911,0.3872058093547821
10,0.798710286617279,0.45753055810928345,0.001,0.844517171382904,0.36422261595726013
11,0.7982496619224548,0.4407837986946106,0.001,0.8183305859565735,0.3989132344722748
12,0.7876554727554321,0.4692656397819519,0.001,0.8330605626106262,0.37817129492759705
13,0.7982496619224548,0.42298436164855957,0.001,0.8248772621154785,0.38240066170692444
14,0.7996315360069275,0.4273079037666321,0.001,0.7643207907676697,0.4841916859149933
15,0.7922616600990295,0.4551764726638794,0.001,0.7839607000350952,0.45733508467674255
16,0.8125287890434265,0.4195895493030548,0.001,0.7659574747085571,0.4751063585281372
17,0.7945647239685059,0.44631287455558777,0.001,0.8346972465515137,0.38129374384880066
18,0.809765100479126,0.41677427291870117,0.001,0.8379705548286438,0.3945436477661133
19,0.8212805390357971,0.39151129126548767,0.000100000005,0.8281505703926086,0.3775767683982849
20,0.8327959179878235,0.35946378111839294,0.000100000005,0.8281505703926086,0.3724142909049988
21,0.8314141035079956,0.3541257977485657,0.000100000005,0.8363338708877563,0.3623267114162445
22,0.8341777920722961,0.36078062653541565,0.000100000005,0.8379705548286438,0.36171630024909973
23,0.8461538553237915,0.3451148271560669,0.000100000005,0.8346972465515137,0.37179985642433167
24,0.8378627300262451,0.36724868416786194,0.000100000005,0.8346972465515137,0.37019795179367065
25,0.830032229423523,0.35982468724250793,0.000100000005,0.8346972465515137,0.35905858874320984
26,0.8231229782104492,0.37709176540374756,0.000100000005,0.8314238786697388,0.3540779650211334
27,0.848917543888092,0.34991592168807983,0.000100000005,0.844517171382904,0.3456573784351349
28,0.8369414806365967,0.34954577684402466,0.000100000005,0.8363338708877563,0.3585672974586487
29,0.8369414806365967,0.3467491567134857,0.000100000005,0.8477904796600342,0.34750548005104065
30,0.8512206077575684,0.33442559838294983,0.000100000005,0.844517171382904,0.34429383277893066
31,0.8277291655540466,0.3709462881088257,0.000100000005,0.8297872543334961,0.3562200665473938
32,0.8443113565444946,0.3464229702949524,0.000100000005,0.8379705548286438,0.356812983751297
33,0.8355596661567688,0.33830201625823975,0.000100000005,0.8379705548286438,0.3451356887817383
34,0.8424689173698425,0.3287937045097351,0.000100000005,0.8461538553237915,0.3591018319129944
35,0.8521418571472168,0.33190643787384033,0.000100000005,0.844517171382904,0.35356995463371277
36,0.848917543888092,0.32199639081954956,0.000100000005,0.8510638475418091,0.34553012251853943
37,0.8424689173698425,0.3397761583328247,0.000100000005,0.8510638475418091,0.35918980836868286
38,0.8383233547210693,0.335205614566803,0.000100000005,0.8592471480369568,0.34102433919906616
39,0.8512206077575684,0.34205809235572815,0.000100000005,0.8576104640960693,0.33809199929237366
40,0.8392446041107178,0.34597036242485046,0.000100000005,0.8608837723731995,0.3358445167541504
41,0.8447719812393188,0.3369363844394684,0.000100000005,0.8527004718780518,0.3431455194950104
42,0.8553661704063416,0.3242048919200897,0.000100000005,0.8477904796600342,0.3498977720737457
43,0.8447719812393188,0.3405674397945404,0.000100000005,0.8527004718780518,0.3451699912548065
44,0.8456932306289673,0.3423524796962738,0.000100000005,0.8592471480369568,0.32758525013923645
45,0.8567480444908142,0.31576359272003174,0.000100000005,0.8543371558189392,0.3338141441345215
46,0.8369414806365967,0.35777026414871216,0.000100000005,0.8510638475418091,0.3573240637779236
47,0.8618148565292358,0.31426024436950684,0.000100000005,0.8592471480369568,0.3422049582004547
48,0.8572086691856384,0.32299381494522095,0.000100000005,0.8625204563140869,0.33942124247550964
49,0.8549055457115173,0.3250062167644501,0.000100000005,0.8608837723731995,0.3414669334888458
50,0.8484569191932678,0.32199826836586,0.000100000005,0.8379705548286438,0.37616732716560364
51,0.8627360463142395,0.31822362542152405,0.000100000005,0.8608837723731995,0.3342670798301697
52,0.8484569191932678,0.34074875712394714,0.000100000005,0.8477904796600342,0.35044223070144653
53,0.8521418571472168,0.314296156167984,1.0000001e-05,0.8543371558189392,0.34102708101272583
54,0.8530631065368652,0.3387713134288788,1.0000001e-05,0.8559738397598267,0.33520981669425964
55,0.8539843559265137,0.32503217458724976,1.0000001e-05,0.8559738397598267,0.335088849067688
56,0.8618148565292358,0.31601426005363464,1.0000001e-05,0.8576104640960693,0.3316240906715393
57,0.8553661704063416,0.31853151321411133,1.0000001e-05,0.8559738397598267,0.3319619596004486
58,0.8479962944984436,0.32230398058891296,1.0000001e-05,0.8559738397598267,0.3351692855358124
59,0.85628741979599,0.3079809844493866,1.0000001e-05,0.8576104640960693,0.3324747681617737
60,0.8512206077575684,0.31646525859832764,1.0000001e-05,0.8576104640960693,0.3292957842350006
61,0.8576692938804626,0.3214077353477478,1.0000001e-06,0.8576104640960693,0.33012866973876953
62,0.8516812324523926,0.31542858481407166,1.0000001e-06,0.8576104640960693,0.3303973972797394
63,0.8544449806213379,0.32267138361930847,1.0000001e-06,0.8576104640960693,0.33056899905204773
64,0.8590511083602905,0.31580498814582825,1.0000001e-06,0.8576104640960693,0.3309423625469208
